,name,github_id,category,description,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,contributor_count,projectrank,show,projectrank_placing,trending,updated_github_id,labels
10,SciLean,lecopivo/SciLean,package,Scientific computing in Lean 4.,https://github.com/lecopivo/SciLean,https://github.com/lecopivo/SciLean,Apache-2.0,2021-09-27 21:50:10,2025-02-13 16:43:18,2025-01-02 20:48:26,1872.0,84.0,32.0,21.0,15.0,24.0,17.0,365.0,,,,,,10.0,16,True,1,1.0,,
11,aesop,leanprover-community/aesop,package,Proof search tactic (Automated Extensible Search for Obvious Proofs).,https://github.com/leanprover-community/aesop,https://github.com/leanprover-community/aesop,Apache-2.0,2021-06-01 13:02:59,2025-02-12 08:41:51,2025-02-03 14:50:59,820.0,11.0,30.0,8.0,127.0,26.0,42.0,235.0,,,,,,21.0,15,True,2,1.0,,
12,A Lean 4 Metaprogramming Book,leanprover-community/lean4-metaprogramming-book,tutorial,Practical manual with code that goes into the internal concepts of Lean 4.,https://github.com/leanprover-community/lean4-metaprogramming-book,https://github.com/leanprover-community/lean4-metaprogramming-book,Apache-2.0,2022-03-23 22:54:03,2025-02-12 13:58:25,2025-02-12 13:55:50,302.0,21.0,57.0,8.0,121.0,16.0,24.0,235.0,,,9.0,9.0,1.0,25.0,15,True,1,,,
13,doc-gen4,leanprover/doc-gen4,core,Document Generator.,https://github.com/leanprover/doc-gen4,https://github.com/leanprover/doc-gen4,Apache-2.0,2021-11-11 01:41:27,2025-02-04 16:06:12,2025-02-04 16:06:12,597.0,44.0,42.0,14.0,180.0,20.0,66.0,82.0,,,,,,34.0,15,True,3,,,
14,A mathlib overview,leanprover-community/leanprover-community.github.io,cheatsheet,Hosts the website for mathlib and other Lean community infrastructure.,https://github.com/leanprover-community/leanprover-community.github.io,https://leanprover-community.github.io/mathlib-overview.html,MIT,2019-01-20 17:06:26,2025-02-13 04:08:19,2025-02-11 14:46:17,10284.0,42.0,129.0,12.0,553.0,21.0,17.0,58.0,,,,,,122.0,15,True,1,,,
15,Theorem Proving in Lean 4,leanprover/theorem_proving_in_lean4,tutorial,Theorem Proving in Lean 4.,https://github.com/leanprover/theorem_proving_in_lean4,https://lean-lang.org/theorem_proving_in_lean4/,Apache-2.0,2021-08-24 18:41:32,2024-10-14 11:24:51,2024-10-14 11:24:33,1085.0,,93.0,11.0,102.0,35.0,13.0,172.0,,,,,,80.0,12,True,2,,,
16,lean4web,leanprover-community/lean4web,tool,Web editor.,https://github.com/leanprover-community/lean4web,https://live.lean-lang.org/,Apache-2.0,2022-10-25 08:49:35,2025-01-13 15:18:20,2025-01-13 15:18:17,350.0,7.0,23.0,10.0,10.0,8.0,30.0,80.0,,,,,,8.0,12,True,3,2.0,,
17,SMT Lean,ufmg-smite/lean-smt,package,Tactics for discharging Lean goals into SMT solvers.,https://github.com/ufmg-smite/lean-smt,https://github.com/ufmg-smite/lean-smt,Apache-2.0,2021-11-23 20:54:14,2025-01-27 01:54:49,2025-01-27 01:54:49,146.0,24.0,20.0,7.0,149.0,7.0,10.0,163.0,,,,,,9.0,11,True,2,,,
18,Mathematics in Lean,leanprover-community/mathematics_in_lean,tutorial,Note that there are many parts of the documentation at leanprover-community.github.io that have not been updated.,https://github.com/leanprover-community/mathematics_in_lean,https://leanprover-community.github.io/mathematics_in_lean/,,2020-04-25 01:10:56,2025-02-13 10:27:23,2025-02-13 10:27:18,85.0,5.0,198.0,14.0,19.0,,,298.0,,,,,,3.0,10,True,2,,,
19,The mechanics of proof,hrmacbeth/math2001,tutorial,Early university level course.,https://github.com/hrmacbeth/math2001,https://hrmacbeth.github.io/math2001/,,2022-01-24 19:33:15,2024-12-09 19:21:50,2024-12-09 19:21:47,271.0,3.0,87.0,3.0,10.0,10.0,8.0,226.0,,,,,,,10,True,2,,,
20,quote4,leanprover-community/quote4,core,"Intuitive, type-safe expression quotations for Lean 4.",https://github.com/leanprover-community/quote4,https://github.com/leanprover-community/quote4,Apache-2.0,2021-05-08 19:00:07,2025-02-04 05:06:04,2025-02-04 05:05:37,179.0,8.0,13.0,6.0,48.0,13.0,9.0,79.0,,,,,,9.0,10,True,3,,,
21,Lean Math Workshop,yuma-mizuno/lean-math-workshop,sample,Materials for a workshop held in Japan.,https://github.com/yuma-mizuno/lean-math-workshop,https://github.com/yuma-mizuno/lean-math-workshop,Apache-2.0,2023-05-30 10:58:24,2024-07-13 20:09:41,2024-07-13 20:09:40,210.0,,22.0,7.0,28.0,2.0,12.0,78.0,,,,,,5.0,10,True,1,,,['ja']
22,CvxLean,verified-optimization/CvxLean,package,Convex optimization modeling in Lean 4.,https://github.com/verified-optimization/CvxLean,https://github.com/verified-optimization/CvxLean,Apache-2.0,2022-10-14 10:05:55,2024-05-31 12:43:00,2024-05-20 15:01:43,1237.0,,4.0,3.0,33.0,9.0,,43.0,2024-03-22 16:22:23,2.0,,,1.0,3.0,10,True,3,,,
23,llmstep,wellecks/llmstep,package-meta,llmstep: [L]LM proofstep suggestions in Lean 4.,https://github.com/wellecks/llmstep,https://github.com/wellecks/llmstep,MIT,2023-07-08 23:50:23,2023-11-11 01:30:11,2023-11-11 01:30:11,73.0,,15.0,5.0,18.0,3.0,2.0,121.0,2023-10-31 03:18:38,1.0.0,,,1.0,5.0,8,False,3,,,
24,Functional Programming in Lean,leanprover/fp-lean,tutorial,Functional Programming in Lean.,https://github.com/leanprover/fp-lean,https://lean-lang.org/functional_programming_in_lean/,,2022-04-07 15:40:31,2024-05-08 17:07:55,2024-02-06 09:43:13,351.0,,23.0,5.0,18.0,59.0,103.0,74.0,2022-11-27 19:58:21,pre-2022-11,80.0,2.0,5.0,2.0,8,True,3,,,
25,lean-crypto,joehendrix/lean-crypto,package,Cryptographic routines for the Lean 4 language.,https://github.com/joehendrix/lean-crypto,https://github.com/joehendrix/lean-crypto,Apache-2.0,2021-12-13 15:25:44,2024-09-09 09:43:04,2024-09-09 09:41:06,109.0,,3.0,6.0,14.0,1.0,,42.0,,,,,,3.0,8,True,3,,,
26,Lean 4 Tactics,madvorak/lean4-tactics,cheatsheet,Overview of tactics in Lean 4 for beginners longer version.,https://github.com/madvorak/lean4-tactics,https://github.com/madvorak/lean4-tactics,Unlicense,2023-10-04 08:11:28,2024-09-19 18:25:10,2024-09-19 18:25:09,36.0,,3.0,4.0,1.0,,,72.0,,,,,,2.0,7,True,2,,,
27,SATurn,siddhartha-gadgil/Saturn,package,Experiments with SAT solvers with proofs in Lean 4.,https://github.com/siddhartha-gadgil/Saturn,https://github.com/siddhartha-gadgil/Saturn,MIT,2021-06-03 01:41:57,2024-06-23 11:44:11,2024-06-23 11:44:08,266.0,,2.0,3.0,3.0,,1.0,55.0,,,,,,2.0,6,True,3,,,
28,cs-dm/CheatSheet.lean,kevinsullivan/cs-dm,cheatsheet,CS2012 UVa CS Discrete Math Spring 2018.,https://github.com/kevinsullivan/cs-dm,https://github.com/kevinsullivan/cs-dm/blob/master/CheatSheet.lean,,2018-01-20 02:33:29,2019-10-02 22:26:40,2019-10-02 22:26:27,480.0,,20.0,12.0,1.0,9.0,16.0,15.0,,,,,,3.0,6,False,2,,,['lean3']
29,Lean by Example,lean-ja/lean-ja.github.io,cheatsheet,Lean.,https://github.com/lean-ja/lean-ja.github.io,https://lean-ja.github.io/lean-by-example/,MIT,2023-09-04 11:57:55,2025-02-02 15:25:51,2025-02-02 15:25:48,81.0,2.0,,3.0,11.0,,19.0,,,,,,,3.0,6,True,2,,,['ja']
30,LEAN JA リンク集,lean-ja/lean-ja.github.io,awesome,Japanese translated versions of several tutorials are available. ().,https://github.com/lean-ja/lean-ja.github.io,https://lean-ja.github.io/links/,MIT,2023-09-04 11:57:55,2025-02-02 15:25:51,2025-02-02 15:25:48,81.0,2.0,,3.0,11.0,,19.0,,,,,,,3.0,6,True,1,,,['ja']
31,"The Matrix Cookbook, using Lean's mathlib",eric-wieser/lean-matrix-cookbook,sample,"The matrix cookbook, proved in the Lean theorem prover.",https://github.com/eric-wieser/lean-matrix-cookbook,https://github.com/eric-wieser/lean-matrix-cookbook,MIT,2021-10-21 16:25:24,2024-11-23 02:16:58,2024-11-23 02:16:58,133.0,1.0,10.0,5.0,14.0,,2.0,98.0,,,,,,2.0,5,True,3,-2.0,,
32,lean3-tactic-lean4,madvorak/lean3-tactic-lean4,cheatsheet,Reference sheet for people who know Lean 3 and want to write tactic-based proofs in Lean 4.,https://github.com/madvorak/lean3-tactic-lean4,https://github.com/madvorak/lean3-tactic-lean4,Unlicense,2023-02-17 15:17:58,2024-11-13 12:53:08,2024-11-13 12:53:07,51.0,,2.0,1.0,1.0,,,26.0,,,,,,2.0,5,True,3,-1.0,,['lean3']
33,Lean 4 Cheatsheet,madvorak/lean4-cheatsheet,cheatsheet,Printable (A4) overview of tactics in Lean 4 for beginners.,https://github.com/madvorak/lean4-cheatsheet,https://github.com/madvorak/lean4-cheatsheet/blob/main/lean-tactics.pdf,Unlicense,2023-03-07 15:37:12,2024-09-19 18:23:04,2024-09-19 18:22:59,12.0,,1.0,1.0,,,,24.0,,,,,,,5,True,3,,,
34,Reservoir,leanprover/reservoir,tool,Lakes package registry.,https://github.com/leanprover/reservoir,https://reservoir.lean-lang.org/,Apache-2.0,2023-09-01 03:31:28,2025-01-15 17:30:28,2025-01-15 17:30:28,144.0,1.0,1.0,3.0,32.0,7.0,20.0,17.0,,,,,,2.0,5,True,3,-2.0,,
35,(Mathlib4) General Documentation (API Reference),leanprover-community/mathlib4_docs,cheatsheet,Official Mathlib API Reference.,https://github.com/leanprover-community/mathlib4_docs,https://leanprover-community.github.io/mathlib4_docs/,,2022-01-06 19:13:21,2024-12-18 14:34:58,2024-12-18 14:34:57,25.0,4.0,3.0,19.0,5.0,,1.0,8.0,,,,,,6.0,5,True,3,,,
36,Moogle: Semantic search over mathlib4,,cheatsheet,Better performance (latency) than `General Documentation`.,,https://www.moogle.ai/,,,,,,,,,,,,,,,,,,,1,True,3,,,
37,`#help` command output,,cheatsheet,"Output of `#help option`, `#help attr`, ... shown in `Lean 4 Web`.",,https://live.lean-lang.org/#code=import%20Mathlib.Tactic%0D%0A%0D%0A%23help%20option%0D%0A%23help%20attr%0D%0A%23help%20cats%0D%0A%23help%20term%0D%0A%23help%20tactic%0D%0A%23help%20conv%0D%0A%23help%20command%0D%0A,,,,,,,,,,,,,,,,,,,1,True,3,,,
38,The Lean Reference Manual,,tutorial,Official Lean 3 Reference Manual.,,https://lean-lang.org/reference/index.html,,,,,,,,,,,,,,,,,,,1,True,3,,,['lean3']
39,Lean Manual,,tutorial,Official Manual.,,https://lean-lang.org/lean4/doc/do.html,,,,,,,,,,,,,,,,,,,1,True,3,,,
40,Zulip chat for discussions about Lean and mathlib,,community,Official community.,,https://leanprover.zulipchat.com/,,,,,,,,,,,,,,,,,,,1,True,1,,,
41,Lean 4 Anarchy (Discord),,community,Anarchy discord server.,,https://discord.com/invite/WZ9bs9UCvx,,,,,,,,,,,,,,,,,,,1,True,1,,,
42,Links (lean-lang.org),,awesome,Official collection of links.,,https://lean-lang.org/links/,,,,,,,,,,,,,,,,,,,1,True,3,,,
43,lean4 - Where is the syntax of Lean 4 documented? - Proof Assistants Stack Exchange,,awesome,Discussion regarding Lean 4 documentation.,,https://proofassistants.stackexchange.com/questions/2305/where-is-the-syntax-of-lean-4-documented,,,,,,,,,,,,,,,,,,,1,True,3,,,
44,lean4 - YouTube,,movie,YouTube movies.,,https://www.youtube.com/results?search_query=lean4,,,,,,,,,,,,,,,,,,,1,True,1,,,
45,人気の「Lean」動画 14本 - ニコニコ動画,,movie,Niconico movies. Entertaining instructions using TTS software have been uploaded.,,https://www.nicovideo.jp/tag/Lean,,,,,,,,,,,,,,,,,,,1,True,1,,,['ja']
